MN_ID,MaterialName,ShortName,MNDate,MNMDate,MN_Status,LastEditDate,ExpDays,ShortCode,ProductCode,LID,Margin,SetZero,GSTID,GSTValue,GSTIDTemp,GSTValueTemp,RECENTCOSTPRICE,RECENTSALESPRICE,DiscountStatus,MRP
7814,pakku thaitu,பாக்கு தட்டு ,2024-07-21 13:27:00,2024-07-21 13:27:00,A,2024-07-21 13:29:36.560,NULL,,7814,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7815,pakku thaitu no.10,No.10 பாக்கு தட்டு,2024-07-21 13:31:00,2024-07-21 13:31:00,A,2025-09-24 12:31:27.063,NULL,,7815,0,0.00,0,0,0.00,0,0.00,4.50,6.00,1,0.00
7816,theepam yennaie 900ml Rs.210,900ml தீப் சக்தி தீபம் எண்ணெய் battle ,2024-07-22 17:31:00,2024-07-22 17:31:00,A,2024-12-28 13:37:56.147,NULL,,7816,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,210.00
7817,alpenliebe eclairs jar Rs.202,Rs.202 அல்பென்லிபே Eclairs,2024-07-22 20:17:00,2024-07-22 20:17:00,A,2025-09-24 19:41:18.417,NULL,,7817,0,0.00,0,0,0.00,0,0.00,175.00,185.00,1,202.00
7818,alpenliebe gold jar Rs.202,alpenliebe gold jar Rs.202,2024-07-22 20:20:00,2024-07-22 20:20:00,A,2024-07-22 20:20:10.807,0.00,None,7818,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7819,alpenliebe gold jar Rs.200,Rs.200  அல்பென்லிபே Gold,2024-07-22 20:20:00,2024-07-22 20:20:00,A,2025-09-24 19:40:42.540,NULL,,7819,0,0.00,0,0,0.00,0,0.00,175.00,185.00,1,200.00
7820,thu.paruppu NO.2 kali,no.2 துவரம்பருப்பு,2024-07-23 20:25:00,2024-07-23 20:25:00,A,2024-08-01 19:33:01.220,NULL,,7820,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7821,thu.paruppu no.3 white,No.2 துவரம்பருப்பு,2024-07-23 20:31:00,2024-07-23 20:31:00,A,2024-11-21 13:36:46.657,NULL,,7821,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7822,thu.paruppu no.1 raj,No.1 துவரம்பருப்பு,2024-07-24 09:27:00,2024-07-24 09:27:00,A,2024-07-30 17:23:13.847,NULL,,7822,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7823,1/2 cover kg,1/2 kg முடிச்சு கவர்,2024-07-24 11:54:00,2024-07-24 11:54:00,A,2026-01-29 10:45:08.457,NULL,,7823,0,0.00,0,0,0.00,0,0.00,140.00,170.00,1,0.00
7824,pori aval kg,அவுல் பொறி (14kg),2024-07-24 12:17:00,2024-07-24 12:17:00,A,2026-01-29 17:31:43.620,NULL,,7824,0,0.00,0,0,0.00,0,0.00,61.90,95.00,1,0.00
7825,gopal palpodi Rs40,50g கோபால் பல்பொடி,2024-07-24 14:34:00,2024-07-24 14:34:00,A,2026-01-12 11:25:56.670,NULL,,7825,0,0.00,0,0,0.00,0,0.00,39.50,45.00,1,50.00
7826,slate pencils anil rs.15,அணில்  ஸ்லேட் பென்சில் ,2024-07-24 15:57:00,2024-07-24 15:57:00,A,2025-01-23 15:28:16.887,NULL,,7826,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,15.00
7827,HH camlin Exam sharpner .5rs,HH camlin Exam sharpner .5rs,2024-07-24 17:50:00,2024-07-24 17:50:00,A,2024-07-24 18:00:37.540,NULL,,7827,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,5.00
7828,HH camlin Exam sharpner 5rs,HH camlin Exam sharpner 5rs,2024-07-24 18:06:00,2024-07-24 18:06:00,A,2024-07-24 18:06:01.950,0.00,None,7828,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7829,HH camlin Exam sharpner 5rs box,HH camlin Exam sharpner 5rs box,2024-07-24 18:07:00,2024-07-24 18:07:00,A,2024-11-04 13:55:16.607,NULL,,7829,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,100.00
7830,Eclair CADBERRY 120 MRP,எக்லஸ் கேட்பெரி 120 MRP,2024-07-24 20:20:00,2024-07-24 20:20:00,A,2024-07-24 20:25:41.607,NULL,,7830,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,120.00
7831, CADBURY choclairs  Rs.1 pkt, CADBURY choclairs  Rs.1 pkt,2024-07-25 09:45:00,2024-07-25 09:45:00,A,2024-07-25 09:48:59.410,NULL,,7831,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,60.00
7832, CADBURY choclairs RS 1 MRP 60,கேட்பெரி சாக்லேட் MRP 60RS ,2024-07-25 10:04:00,2024-07-25 10:04:00,A,2024-07-25 10:11:53.707,NULL,,7832,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,60.00
7833, CADBERRY 120 MRP, CADBERRY 120 MRP,2024-07-25 10:14:00,2024-07-25 10:14:00,A,2024-07-25 10:13:56.070,0.00,None,7833,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7834, CADBERRY CHOCLAIRS 120 MRP,கேட்பெரி சாக்லேலேட் MRP120,2024-07-25 10:15:00,2024-07-25 10:15:00,A,2024-07-25 10:22:17.533,NULL,,7834,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,120.00
7835,CADBERRY CHOCLAIRS 120 MRP,CADBERRY CHOCLAIRS 120 MRP,2024-07-25 10:29:00,2024-07-25 10:29:00,A,2025-12-23 17:24:20.890,NULL,,7835,0,0.00,0,0,0.00,0,0.00,106.35,115.60,1,120.00
7836,CADBURY choclairs RS 1 MRP 60,CADBURY choclairs RS 1 MRP 60,2024-07-25 10:29:00,2024-07-25 10:29:00,A,2025-07-09 11:28:13.707,NULL,,7836,0,0.00,0,0,0.00,0,0.00,53.18,57.00,1,60.00
7837,Led olir 9w,9W Olir Led Bulb ,2024-07-25 17:29:00,2024-07-25 17:29:00,A,2024-12-01 11:30:26.370,NULL,,7837,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,189.00
7838,Tide Blue Bar 1kg,Tide Blue Bar 1kg,2024-07-25 17:53:00,2024-07-25 17:53:00,A,2024-07-25 17:55:02.693,NULL,,7838,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,125.00
7839,tide soap 4,tide soap 4,2024-07-25 18:15:00,2024-07-25 18:15:00,A,2024-07-25 18:14:45.970,0.00,None,7839,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7840,tide soap 4+1,4+1 Tide Soap ,2024-07-25 18:15:00,2024-07-25 18:15:00,A,2026-01-12 18:06:28.160,NULL,,7840,0,0.00,0,0,0.00,0,0.00,106.59,121.82,1,125.00
7841,choco chic jar rs.2,Rs.2 Choco Chic Jar,2024-07-25 21:50:00,2024-07-25 21:50:00,A,2025-12-04 20:53:30.103,NULL,,7841,0,0.00,0,0,0.00,0,0.00,210.00,220.00,1,250.00
7842,santhana paste 60g rs 60,santhana paste 60g rs 60,2024-07-26 12:31:00,2024-07-26 12:31:00,A,2024-07-26 12:30:32.590,0.00,None,7842,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7843,santhana paste 60g Mrp 60,60g சந்தன பேஸ்ட்,2024-07-26 12:32:00,2024-07-26 12:32:00,A,2025-12-30 15:32:15.383,NULL,,7843,0,0.00,0,0,0.00,0,0.00,24.00,35.00,1,60.00
7844,free fire jam,free fire jam,2024-07-26 15:05:00,2024-07-26 15:05:00,A,2025-09-27 11:07:24.460,NULL,,7844,0,0.00,0,0,0.00,0,0.00,126.00,140.00,1,150.00
7845,thenka purfi 2rs,தேங்காய் பர்பி RS 2 JAR,2024-07-26 15:53:00,2024-07-26 15:53:00,A,2024-10-28 08:41:15.780,NULL,,7845,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,150.00
7846,pottukadalai appU,pottukadalai appU,2024-07-26 16:45:00,2024-07-26 16:45:00,A,2024-07-26 16:45:15.750,0.00,None,7846,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7847,pottukadalai NO.2,NO.2 பொட்டுக்கடலை lotus,2024-07-26 16:46:00,2024-07-26 16:46:00,A,2024-10-22 20:13:24.010,NULL,,7847,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7848,tea biscut jar rs 200,டீ பிஸ்கட் jar rs 200,2024-07-26 17:04:00,2024-07-26 17:04:00,A,2024-10-22 14:24:26.877,NULL,,7848,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,200.00
7849,Te+a biscut jar rs 200,Te+a biscut jar rs 200,2024-07-26 17:05:00,2024-07-26 17:05:00,A,2024-07-26 17:04:47.723,0.00,None,7849,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7850,Eye ball jar Rs.,Eye ball jar Rs.,2024-07-26 17:25:00,2024-07-26 17:25:00,A,2024-07-26 17:25:02.320,0.00,None,7850,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7851,salt compo pkt,3 in 1 சரவணா சால்ட் காம்போ ,2024-07-27 14:26:00,2024-07-27 14:26:00,A,2025-06-10 19:00:53.960,NULL,,7851,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,30.00
7852,bru 50gm Rs135,50g புரூ காபி pkt,2024-07-27 17:55:00,2024-07-27 17:55:00,A,2024-08-28 18:56:04.360,NULL,,7852,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,135.00
7853,lux soap white Rs38,lux soap white Rs38,2024-07-27 18:55:00,2024-07-27 18:55:00,A,2024-10-07 13:51:48.913,NULL,,7853,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,38.00
7854,att than nalli attai Rs.10,Rs.10 தேன் நல்லி அட்டை ,2024-07-27 19:17:00,2024-07-27 19:17:00,A,2024-12-20 10:56:28.073,NULL,,7854,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,100.00
7855,att munthiri dates attai Rs.10,Rs.10 முந்திரி பேரிச்சை அட்டை,2024-07-27 19:21:00,2024-07-27 19:21:00,A,2024-12-20 10:55:53.580,NULL,,7855,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,100.00
7856,att cherry pazham attai Rs.10,Rs.10 செரி பழம் அட்டை ,2024-07-27 19:36:00,2024-07-27 19:36:00,A,2024-12-20 10:56:05.397,NULL,,7856,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,100.00
7857,att dates attai Rs.10,Rs.10 பேரிச்சை அட்டை,2024-07-27 19:37:00,2024-07-27 19:37:00,A,2024-12-20 10:55:59.820,NULL,,7857,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,100.00
7858,att alpakoda pazham attai Rs.10,Rs.10 ஆல்பகோட பழம் அட்டை,2024-07-27 19:39:00,2024-07-27 19:39:00,A,2024-12-20 10:55:48.870,NULL,,7858,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,100.00
7859,att mixed dry fruit attai Rs.106,att mixed dry fruit attai Rs.106,2024-07-27 19:44:00,2024-07-27 19:44:00,A,2024-07-27 19:44:04.993,0.00,None,7859,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7860,att mixed dry fruit attai Rs.10,Rs.10 Mixed Dry Fruit அட்டை ,2024-07-27 19:44:00,2024-07-27 19:44:00,A,2024-12-20 10:56:19.833,NULL,,7860,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,100.00
7861,att badham attai Rs.10,Rs.10 பாதாம் அட்டை,2024-07-27 19:49:00,2024-07-27 19:49:00,A,2024-12-20 10:56:15.203,NULL,,7861,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,100.00
7862,att munthiri attai Rs.10,att munthiri attai Rs.10,2024-07-27 19:52:00,2024-07-27 19:52:00,A,2024-07-27 19:51:34.353,0.00,None,7862,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7863,att munthiri roasted attai Rs.10,Rs.10 வருத்த முந்திரி அட்டை ,2024-07-27 19:54:00,2024-07-27 19:54:00,A,2024-12-20 10:56:10.367,NULL,,7863,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,100.00
7864,mixed dry fruit box Rs.250,Rs.250 Mixed Dry Fruit Box,2024-07-27 20:03:00,2024-07-27 20:03:00,A,2024-10-04 17:54:41.840,NULL,,7864,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,250.00
7865,mm snacks Rs.5 pkt,Rs.5 மிச்சர் pkt,2024-07-27 20:07:00,2024-07-27 20:07:00,A,2024-08-04 14:03:03.900,NULL,,7865,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,120.00
7866,bb kenty's gift Rs.5 saram,Rs.5 kenty's Gift சரம்  (12p),2024-07-28 12:01:00,2024-07-28 12:01:00,A,2024-10-27 18:43:00.133,NULL,,7866,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,60.00
7867,bb kenty's popcorn Rs.5 saram,Rs.5 kenty's Popcorn சரம்  (12p),2024-07-28 12:05:00,2024-07-28 12:05:00,A,2024-08-02 14:08:24.730,NULL,,7867,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,60.00
7868,bb kenty's chips Rs.5 saram,Rs.5 kenty's chips சரம்  (12p),2024-07-28 12:21:00,2024-07-28 12:21:00,A,2025-09-23 13:47:05.710,NULL,,7868,0,0.00,0,0,0.00,0,0.00,46.00,50.00,1,60.00
7869,bb kenty's paani pori Rs.5 saram,Rs.5 kenty's பானிபூரி சரம்  (12p),2024-07-28 12:22:00,2024-07-28 12:22:00,A,2024-10-14 14:04:41.323,NULL,,7869,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,60.00
7870,sls vjm kurunai,VJM கிச்சடி குருணை அரிசி ,2024-07-28 12:46:00,2024-07-28 12:46:00,A,2024-10-21 18:37:44.200,NULL,,7870,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7871,pen MONTEX ATTAI,pen MONTEX ATTAI,2024-07-28 15:25:00,2024-07-28 15:25:00,A,2025-02-18 20:13:56.680,NULL,,7871,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,250.00
7872,pen reynolds,pen reynolds old,2024-07-28 16:17:00,2024-07-28 16:17:00,A,2026-01-15 17:48:23.120,NULL,,7872,0,0.00,0,0,0.00,0,0.00,5.65,8.00,1,10.00
7873,chikkan masala Rs12,சிக்கன் மசாலா Rs12,2024-07-28 17:15:00,2024-07-28 17:15:00,A,2024-08-15 14:06:36.363,NULL,,7873,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,12.00
7874,chikkan+ masala Rs10,chikkan+ masala Rs10,2024-07-28 17:25:00,2024-07-28 17:25:00,A,2024-07-28 17:25:16.697,0.00,None,7874,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7875,chikkan masala Rs10+,chikkan masala Rs10+,2024-07-28 17:26:00,2024-07-28 17:26:00,A,2024-07-28 17:25:49.593,0.00,None,7875,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7876,chikkan masala Rs10 +,chikkan masala Rs10 +,2024-07-28 17:26:00,2024-07-28 17:26:00,A,2024-07-28 17:26:16.950,0.00,None,7876,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7877,chikkan masala Rs10++,chikkan masala Rs10++,2024-07-28 17:28:00,2024-07-28 17:28:00,A,2024-07-28 17:27:36.213,0.00,None,7877,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7878,corn flakes kellogg's 120g Rs.58,120 Kellogg's Corn Flakes,2024-07-29 12:19:00,2024-07-29 12:19:00,A,2025-12-12 12:21:10.523,NULL,,7878,0,0.00,0,0,0.00,0,0.00,50.00,56.00,1,58.00
7879,kalla maavu pathri 1kg,1kg பத்ரி கள்ளமாவு pkt,2024-07-29 19:05:00,2024-07-29 19:05:00,A,2026-01-29 21:28:18.150,NULL,,7879,0,0.00,0,0,0.00,0,0.00,97.55,112.00,1,0.00
7880,kalla maavu pathri 1/2kg,1/2kg பத்ரி கள்ளமாவு pkt,2024-07-29 19:06:00,2024-07-29 19:06:00,A,2026-01-29 13:24:25.273,NULL,,7880,0,0.00,0,0,0.00,0,0.00,50.37,58.00,1,0.00
7881,kalla maavu ashirvad 200g,200g ஆசிர்வாத் கள்ளமாவு,2024-07-29 19:10:00,2024-07-29 19:10:00,A,2026-01-10 17:42:23.540,NULL,,7881,0,0.00,0,0,0.00,0,0.00,23.66,26.00,1,33.00
7882,lion dates Qyno 250g (1+1) +,lion dates Qyno 250g (1+1) +,2024-07-30 16:30:00,2024-07-30 16:30:00,A,2024-07-30 16:30:09.320,0.00,None,7882,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7883,lion dates Qyno 250g (1+1)Rs.94,lion dates Qyno 250g (1+1)Rs.94,2024-07-30 16:31:00,2024-07-30 16:31:00,A,2024-09-09 17:05:48.467,NULL,,7883,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,94.00
7884,thu.paruppu no.1 vet,No.1 துவரம்பருப்பு,2024-07-30 17:36:00,2024-07-30 17:36:00,A,2024-09-23 16:35:16.140,NULL,,7884,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7885,kundu ulunthu diyas,தியாஸ்  குண்டு உளுந்து,2024-07-30 17:49:00,2024-07-30 17:49:00,A,2024-10-27 15:03:01.183,NULL,,7885,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7886,inji poondu paste smith & jones Rs.5,Rs.5 S&J இஞ்சி பூண்டு பேஸ்ட்,2024-07-30 18:04:00,2024-07-30 18:04:00,A,2025-03-27 15:19:48.397,NULL,,7886,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,5.00
7887,thonnai PKT,தொன்னை Pkt (100P),2024-07-30 18:05:00,2024-07-30 18:05:00,A,2026-01-26 12:00:01.467,NULL,,7887,0,0.00,0,0,0.00,0,0.00,31.00,40.00,1,0.00
7888,pencil apsara matt magic box Rs.70,ரூ.70 அப்சரா Matt Magic பென்சில் Box,2024-07-31 11:14:00,2024-07-31 11:14:00,A,2026-01-29 12:22:43.817,NULL,,7888,0,0.00,0,0,0.00,0,0.00,42.00,55.00,1,70.00
7889,pen nataraj spark pkt Rs.6,Rs.6 Nataraj Spark Pen pkt,2024-07-31 11:25:00,2024-07-31 11:25:00,A,2026-01-15 17:49:28.213,NULL,,7889,0,0.00,0,0,0.00,0,0.00,14.98,18.00,1,30.00
7890,vathi bansuri Rs.5,Rs.5 பான்சுரி  சைக்கிள் வத்தி (D),2024-07-31 14:42:00,2024-07-31 14:42:00,A,2024-08-09 11:20:29.853,NULL,,7890,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,60.00
7891,shots cadbury RS 5,RS 5 Shots Cadbury ,2024-07-31 19:49:00,2024-07-31 19:49:00,A,2025-11-14 18:25:38.633,NULL,,7891,0,0.00,0,0,0.00,0,0.00,4.46,5.00,1,5.00
7892,raja rajeswari rice,ராஜ ராஜேஸ்வரி BPTஅரிசி,2024-08-01 12:53:00,2024-08-01 12:53:00,A,2024-12-19 21:03:07.500,NULL,,7892,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7893,padmini rice,பத்மினி BPTஅரிசி சிப்பம்,2024-08-01 13:44:00,2024-08-01 13:44:00,A,2025-04-29 11:01:17.597,NULL,,7893,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7894,cd localbrand Rs.10(1k)ஆப்பிள்,Rs.10 ஆப்பிள் (1k),2024-08-01 20:32:00,2024-08-01 20:32:00,A,2025-04-23 17:54:10.257,NULL,,7894,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,300.00
7895,cd localbrand Rs.10 (1k) pineapple ,Rs.12 பைனாப்பிள் கூல்ட்ரிங்க்ஸ் (24p) ,2024-08-01 20:32:00,2024-08-01 20:32:00,A,2025-04-23 17:51:58.027,NULL,,7895,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,288.00
7896,cd localbrand Rs.10 (1k)பன்னிர் சோடா,Rs.10 பன்னிர் சோடா (1k),2024-08-01 20:33:00,2024-08-01 20:33:00,A,2025-07-19 16:53:37.647,NULL,,7896,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,300.00
7897,thu.paruppu NO.2 kili,no.2 துவரம்பருப்பு,2024-08-01 20:51:00,2024-08-01 20:51:00,A,2025-06-11 11:21:48.437,NULL,,7897,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7898,Eyecap jar Rs.99,Rs.99 கண் மருந்து டியுப் ஜார்,2024-08-02 13:57:00,2024-08-02 13:57:00,A,2026-01-28 12:07:25.220,NULL,,7898,0,0.00,0,0,0.00,0,0.00,29.50,40.00,1,99.00
7899,bb kenty's noodels Rs.5 saram,Rs.5 kenty's நூடுல்ஸ் சரம்  (12p),2024-08-02 14:10:00,2024-08-02 14:10:00,A,2024-08-19 10:36:16.653,NULL,,7899,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,60.00
7900,bb kenty's kurkura Rs.5 saram,Rs.5 kenty's குர்குரே சரம்  (12p,2024-08-02 14:17:00,2024-08-02 14:17:00,A,2024-08-18 18:43:31.300,NULL,,7900,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,60.00
7901,lakshmi gold rice blue,லக்ஷ்மி கோல்டு அரிசி ப்ளூ (26),2024-08-02 15:01:00,2024-08-02 15:01:00,A,2026-01-28 18:27:26.627,NULL,,7901,0,0.00,0,0,0.00,0,0.00,43.07,50.00,1,0.00
7902,varikki nei jar Rs.250,Rs.250 நெய் வரிக்கி jar,2024-08-02 18:39:00,2024-08-02 18:39:00,A,2024-09-28 09:05:19.633,NULL,,7902,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,250.00
7903,choco cup jar Rs.5,Rs.5 Choco Cup Jar,2024-08-02 18:49:00,2024-08-02 18:49:00,A,2025-12-04 20:53:21.990,NULL,,7903,0,0.00,0,0,0.00,0,0.00,190.00,210.00,1,300.00
7904,lollipop jar Rs.5,Rs.5 லாலிபாப்  jar,2024-08-02 18:55:00,2024-08-02 18:55:00,A,2024-11-08 19:24:15.023,NULL,,7904,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,500.00
7905,crunchy puffs box Rs.5,Rs.5 Crunchy Puffs Box,2024-08-02 19:00:00,2024-08-02 19:00:00,A,2025-12-04 20:57:08.057,NULL,,7905,0,0.00,0,0,0.00,0,0.00,105.00,120.00,1,150.00
7906,kal uppu tata,1 kg டாடா கல் உப்பு,2024-08-04 14:01:00,2024-08-04 14:01:00,A,2026-01-29 21:28:18.153,NULL,,7906,0,0.00,0,0,0.00,0,0.00,14.00,22.00,1,0.00
7907,chandrika soap Rs.50,chandrika soap Rs.50,2024-08-04 14:16:00,2024-08-04 14:16:00,A,2024-08-04 14:15:30.540,0.00,None,7907,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7908,chandrika soap 125gm Rs.50,125g சந்திரிக்கா சோப்பு,2024-08-04 14:17:00,2024-08-04 14:17:00,A,2026-01-22 15:38:43.473,NULL,,7908,0,0.00,0,0,0.00,0,0.00,44.94,48.00,1,50.00
7909,colgate brush kids  Rs.25,colgate brush kids  Rs.25,2024-08-04 19:03:00,2024-08-04 19:03:00,A,2024-08-04 19:03:01.777,0.00,None,7909,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7910,colgate brush kids 2 Rs.25,colgate brush kids 2 Rs.25,2024-08-04 19:03:00,2024-08-04 19:03:00,A,2024-08-04 19:03:07.947,0.00,None,7910,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7911,colgate brush kids 2Rs.25,colgate brush kids 2Rs.25,2024-08-04 19:03:00,2024-08-04 19:03:00,A,2024-08-04 19:03:13.080,0.00,None,7911,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7912,colgate brush kids 2+ Rs.30,Rs.30 Kids 2+ கோல்கட் பிரஷ்,2024-08-04 19:05:00,2024-08-04 19:05:00,A,2025-12-28 15:58:47.787,NULL,,7912,0,0.00,0,0,0.00,0,0.00,20.00,26.00,1,30.00
7913,gt gillette presto Rs.25,Rs.25 Gillette Presto,2024-08-05 16:40:00,2024-08-05 16:40:00,A,2025-08-31 12:54:30.747,NULL,,7913,0,0.00,0,0,0.00,0,0.00,15.67,21.00,1,25.00
7914,him almond&rose Rs.64,Rs.50 ஹிமாலயா பாதாம் & ரோஸ் ,2024-08-06 10:22:00,2024-08-06 10:22:00,A,2026-01-08 19:44:11.680,NULL,,7914,0,0.00,0,0,0.00,0,0.00,45.00,50.00,1,64.00
7915,verynice maitha(yellow) 10kg,10 kg வெரி நைஸ் (மஞ்சள்),2024-08-06 17:11:00,2024-08-06 17:11:00,A,2024-08-30 16:54:03.353,NULL,,7915,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7916,bb pinzo biscut (14p) Rs.5,Rs.5 Pinzo Biscut (14p) saram,2024-08-07 11:06:00,2024-08-07 11:06:00,A,2025-06-30 17:16:01.190,NULL,,7916,0,0.00,0,0,0.00,0,0.00,53.32,58.00,1,70.00
7917,LG Rice,LG அரிசி ,2024-08-07 13:16:00,2024-08-07 13:16:00,A,2025-06-30 20:29:03.287,NULL,,7917,0,0.00,0,0,0.00,0,0.00,50.00,60.00,1,60.00
7918,carry bag (27*30)35P,carry bag (27*30)35P,2024-08-07 17:08:00,2024-08-07 17:08:00,A,2024-08-07 17:09:17.437,NULL,,7918,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7919,oil boss polmolien 1ltr ,1ltr BOSS பாமாயில்,2024-08-08 13:14:00,2024-08-08 13:14:00,A,2024-08-21 10:09:26.227,NULL,,7919,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,102.00
7920,coffee kumbakonam degree 100g ,100g கும்பகோணம் டிகிரி காபி  pkt ,2024-08-08 14:48:00,2024-08-08 14:48:00,A,2025-04-02 09:48:48.290,NULL,,7920,0,0.00,0,0,0.00,0,0.00,70.00,86.00,1,90.00
7921,led olir ac/dc Rs.549,9w Olir Ac / Dc Led Bulbs  ,2024-08-09 09:07:00,2024-08-09 09:07:00,A,2026-01-10 11:49:51.353,NULL,,7921,0,0.00,0,0,0.00,0,0.00,291.66,340.00,1,549.00
7922,vathi bansuri Rs.6,Rs.6 பான்சுரி  சைக்கிள் வத்தி (D),2024-08-09 14:25:00,2024-08-09 14:25:00,A,2026-01-15 12:08:22.037,NULL,,7922,0,0.00,0,0,0.00,0,0.00,41.00,47.00,1,72.00
7923,spray candy Rs.5,Rs.5 Spray Candy (30p),2024-08-09 20:15:00,2024-08-09 20:15:00,A,2024-09-17 19:29:24.303,NULL,,7923,0,0.00,0,0,0.00,0,0.00,68.00,80.00,1,150.00
7924,3rose 110gm,3rose 110gm,2024-08-10 14:13:00,2024-08-10 14:13:00,A,2024-08-10 14:13:17.190,0.00,None,7924,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7925,ponds bright beauty Rs.55,ponds bright beauty Rs.55,2024-08-10 14:54:00,2024-08-10 14:54:00,A,2025-03-11 11:31:19.047,NULL,,7925,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,59.00
7926,xll LIQ I/2 L RS 130 powder easywash 500g Rs.86,xll LIQ I/2 L RS 130 powder easywash 500g Rs.86,2024-08-10 17:07:00,2024-08-10 17:07:00,A,2024-08-10 17:07:00.620,0.00,None,7926,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,0.00
7927,xll LIQ I/2 L T/L  RS 130 ,xll LIQ I/2 L T/L  RS 130 ,2024-08-10 17:08:00,2024-08-10 17:08:00,A,2024-08-11 12:39:33.447,NULL,,7927,0,0.00,0,0,0.00,0,0.00,0.00,0.00,1,130.00
